experiment_id,epoch,train_loss,val_loss,best_val_loss,lr,epoch_time_s
E11,1,6.593384709228448,5.6538499825754265,5.6538499825754265,0.0002319,256.0
E11,2,5.348559233035114,5.1848151887374705,5.1848151887374705,0.00024127732536666834,258.4
E11,3,5.0461036547512075,4.988848047171436,4.988848047171436,0.0001970021112172712,256.7
E11,4,4.881407704860735,4.863111974226078,4.863111974226078,0.00017060883291332418,255.1
E11,5,4.7639456775793825,4.779603407682089,4.779603407682089,0.00015259717918243853,258.7
E11,6,4.673026288178774,4.7060984676188955,4.7060984676188955,0.0001393015287497989,326.7
E11,7,4.5998338966129735,4.649241732292687,4.649241732292687,0.00012896815524560774,331.1
E11,8,4.535811721187271,4.6051870520175235,4.6051870520175235,0.00012063866268333417,289.5
E11,9,4.480854653364881,4.5649523915637245,4.5649523915637245,0.00011373922194221611,285.0
E11,10,4.431879382380851,4.530648736258858,4.530648736258858,0.00010790250018984096,285.6
E11,11,4.3889575543843575,4.504348973545912,4.504348973545912,0.00010288099721707876,289.8
E11,12,4.350595180283702,4.477690937174856,4.477690937174856,9.85010556086356e-05,287.5
E11,13,4.316540221118605,4.4584915201953645,4.4584915201953645,9.463675309477825e-05,287.8
E11,14,4.285346082829795,4.432213604294544,4.432213604294544,9.119425713128864e-05,287.3
E11,15,4.257696916498053,4.417789380260279,4.417789380260279,8.810202247855845e-05,286.6
E11,16,4.230448176941049,4.400313210876034,4.400313210876034,8.530441645666209e-05,293.1
E11,17,4.206326507979432,4.388550634149237,4.388550634149237,8.275743985470475e-05,296.0
E11,18,4.182571407664319,4.373010027068247,4.373010027068247,8.042577512222277e-05,287.9
E11,19,4.1612585519987935,4.362932310226339,4.362932310226339,7.828070121522064e-05,287.5
E11,20,4.1396829367090255,4.3568401159514805,4.3568401159514805,7.629858959121926e-05,287.5
E11,21,4.122072119262726,4.346727943394642,4.346727943394642,7.445979914794107e-05,290.0
E11,22,4.104044563320971,4.334813892041457,4.334813892041457,7.274785078743073e-05,291.8
E11,23,4.086279815204759,4.324577749403578,4.324577749403578,7.114880165576632e-05,289.1
E11,24,4.0704835709218745,4.3176276575581705,4.3176276575581705,6.965076437489945e-05,288.4
E11,25,4.053819463118266,4.308148837922705,4.308148837922705,6.824353316532967e-05,283.3
E11,26,4.040162893135493,4.30457061524328,4.30457061524328,6.69182898627947e-05,293.2
E11,27,4.025246965149355,4.292774989391719,4.292774989391719,6.566737040575706e-05,295.2
E11,28,4.011693087619389,4.28972332702825,4.28972332702825,6.448407762280387e-05,293.2
E11,29,3.9983924312313253,4.281873883497154,4.281873883497154,6.336252984766374e-05,290.6
E11,30,3.9859662767747857,4.2765022009586975,4.2765022009586975,6.229753753083833e-05,286.0
E11,31,3.9741067472279794,4.2689069163785325,4.2689069163785325,6.128450192766633e-05,290.3
E11,32,3.9622427701996905,4.262876083332709,4.262876083332709,6.0319331341667085e-05,292.2
E11,33,3.949659802357105,4.257738152742493,4.257738152742493,5.939837143777756e-05,290.7
E11,34,3.938801425761006,4.252965862746927,4.252965862746927,5.851834691489958e-05,291.2
E11,35,3.9295661649360656,4.248312443019699,4.248312443019699,5.7676312412385005e-05,285.2
E11,36,3.919883949483251,4.241993913862669,4.241993913862669,5.686961097110806e-05,290.7
E11,37,3.9096270950840655,4.241958531325845,4.241958531325845,5.6095838712598806e-05,292.0
E11,38,3.8996884032324273,4.236329085653154,4.236329085653154,5.535281466532052e-05,288.8
E11,39,3.889333648970672,4.230849646796173,4.230849646796173,5.463855487450237e-05,292.0
E11,40,3.88192151570243,4.230565406627014,4.230565406627014,5.395125009492048e-05,285.8
e11,41,3.869528532549109,4.22597759835926,4.22597759835926,5.328924649499694e-05,942.7
e11,42,3.859768175665909,4.220831467956506,4.220831467956506,5.265102890329745e-05,942.3
e11,43,3.848872933911699,4.217871588704222,4.217871588704222,5.2035206210792324e-05,945.3
e11,44,3.8420938602281494,4.214768850480201,4.214768850480201,5.144049860853938e-05,938.9
e11,45,3.831985178710713,4.20977884069881,4.20977884069881,5.086572639414618e-05,941.0
e11,46,3.82534841738557,4.207716791584483,4.207716791584483,5.030980012408903e-05,936.2
e11,47,3.8172458108804412,4.206584936228462,4.206584936228462,4.977171192473549e-05,948.3
e11,48,3.8093217315769925,4.201528343522612,4.201528343522612,4.92505278043178e-05,948.5
e11,49,3.8027615691564494,4.200739911823759,4.200739911823759,4.8745380832378337e-05,941.5
e11,50,3.795693582477971,4.197679029642264,4.197679029642264,4.825546507333367e-05,941.9
e11,51,3.7883935747401343,4.195762582601732,4.195762582601732,4.778003017755805e-05,942.1
e11,52,3.7812099447741008,4.191377461734982,4.191377461734982,4.7318376547389125e-05,944.4
e11,53,3.774568005574822,4.1917634420455885,4.191377461734982,4.6869851007203726e-05,947.7
e11,54,3.7692824756492094,4.186589829504925,4.186589829504925,4.6433842916599625e-05,945.4
e11,55,3.7637436990225566,4.183820220497099,4.183820220497099,4.600978067407097e-05,952.2
e11,56,3.7574553435521425,4.179939463591023,4.179939463591023,4.559712856564432e-05,948.2
e11,57,3.7522313387250765,4.179026721437095,4.179026721437095,4.519538391896029e-05,954.2
e11,58,3.745134326016276,4.17537845471609,4.17537845471609,4.480407452841806e-05,991.3
e11,59,3.739471854376424,4.172589996532525,4.172589996532525,4.442275632139003e-05,1276.3
e11,60,3.7322851231144525,4.174646095113798,4.172589996532525,4.4051011239279224e-05,1292.6
